archive_id,member_id,member_size,member_sha256,is_enigma_binary,saving_product,member_name_has_extension,body_prefix,body_entropy,wrapper_endian,zlib_members,framed_records
arc-71077f8152f8cdfa,mus-f1080c13aad8092f,19381,f1080c13aad8092f20fb93ab9a0c12caa7d3787a57d75ab29d6099303ce1d188,True,97,True,0001000042f600312661000100000000,3.3184,none,0,0
arc-71077f8152f8cdfa,mus-794e09f86dbd0e76,25009,794e09f86dbd0e76717f2dd4343eca9edd517fbbc4d26d0ab99c292fac920a75,True,2000,False,0001000048d600312661000100000000,3.4141,none,0,0
arc-71077f8152f8cdfa,mus-71c74ed45f158193,6952,71c74ed45f1581930787fba2122ad5d5162572cf532b5e2bc58c2cd36bf98a49,True,2003,True,000f000015db369b3ed3000400c43011,7.6925,none,0,0
arc-71077f8152f8cdfa,mus-aa553913b2156c53,21307,aa553913b2156c535fd9482f986f08ca402902f8ca5c278e9a61c513cc076ab4,True,2000,False,00010000495600312661000100000000,3.3523,none,0,0
arc-71077f8152f8cdfa,mus-21e22f4f76ea6c8d,20959,21e22f4f76ea6c8d61506c799fa883a45a29631ead619787229dcc7ba28414af,True,2000,True,0001000047b600312661000100000000,3.3250,none,0,0
arc-71077f8152f8cdfa,mus-f33e7f20f7dd0d2a,23895,f33e7f20f7dd0d2a77887b26a32b519722dde3312cd16279bf27d83b8e56ca49,True,2000,False,0001000047a600312661000100000000,3.3281,none,0,0
arc-71077f8152f8cdfa,mus-b49abdad295dffbc,4156,b49abdad295dffbc77e4ba45c86bec76be95c1322b1012498dd3b689cb464597,True,2003,True,000f00000d95b7d90081000400c43061,7.5109,none,0,0
arc-71077f8152f8cdfa,mus-5b95aaf5c41195e4,19733,5b95aaf5c41195e4433fffb36c6cb0687beac242113477e076a31c43c88783aa,True,97,True,00010000441600312661000100000000,3.3077,none,0,0
arc-71077f8152f8cdfa,mus-bfbfdabc42ac2d94,19909,bfbfdabc42ac2d94bc746ef1d1a993a970052c96250b6292cb2a2ea3e930bb9e,True,2000,False,0001000045b600312661000100000000,3.3204,none,0,0
arc-71077f8152f8cdfa,mus-7e7a2e84756b7380,6104,7e7a2e84756b73804d8da951b15bc4b8239fcb17ce5d43c00e8e20b22268c2dd,True,2002,True,000f000013826d31787a000400c43011,7.6389,none,0,0
arc-71077f8152f8cdfa,mus-17369c1d72ad3e05,94135,17369c1d72ad3e0529195bdb59d0670fb9f11f12b5b9481aa677aacdfcf56175,True,2000,False,000100008a7600312661000100000000,3.6332,none,0,0
arc-71077f8152f8cdfa,mus-645ac9da0acaf4d7,18879,645ac9da0acaf4d7416d40fa0443496ccfbcbb9e8d1b5c4ea73a7f22919ca070,True,97,True,00010000422600312661000100000000,3.3072,none,0,0
arc-71077f8152f8cdfa,mus-f3e9ef8950e4d49e,18793,f3e9ef8950e4d49e487f37e6c2ac755a6396289793c6deecd69eca1b3448bfb0,True,97,True,00010000422600312661000100000000,3.3061,none,0,0
arc-71077f8152f8cdfa,mus-d1a90cc453593325,7025,d1a90cc453593325e893e82f18fe1a026ba956011a7255925fca2a3157cd0a34,True,2003,True,000f0000162491454310000400c43011,7.6826,none,0,0
arc-71077f8152f8cdfa,mus-07bb32110967763b,19225,07bb32110967763b6628d9ba21dda9a0aaadc288912bef338f066cda48c1c2d3,True,97,True,0001000043b600312661000100000000,3.3168,none,0,0
arc-71077f8152f8cdfa,mus-7a941673c7f1fc38,6903,7a941673c7f1fc38654e743e6b591dd8bdbc0919987229c1eaea1e83c9b9befe,True,2003,True,000f000015aad45768ec000400c43011,7.6877,none,0,0
arc-71077f8152f8cdfa,mus-72553498b152f984,19997,72553498b152f9841b9fdb69c99a15b01c68cf2ef244865c1d3b074162d57a90,True,2000,False,00010000455600312661000100000000,3.3119,none,0,0
arc-71077f8152f8cdfa,mus-bae7740587c1f769,6883,bae7740587c1f7692529dc262767ff5e6381edede280136838b220e1d9494314,True,2003,True,000f0000152c8146388f000400c43011,7.6975,none,0,0
arc-71077f8152f8cdfa,mus-9ae245d230bc9ff4,6811,9ae245d230bc9ff42a06c35524fed13c7868962b3aeea3eb2d595622cb74dd1f,True,2003,True,000f0000150851643cc0000400c43011,7.6985,none,0,0
arc-71077f8152f8cdfa,mus-3a8b724cf3adba80,20149,3a8b724cf3adba8008f41a3e6be0e57cce63100d3cc13a73bf24bcbdec5ac376,True,2000,False,00010000453600312661000100000000,3.3151,none,0,0
arc-71077f8152f8cdfa,mus-b4c6e4247ffcca82,7299,b4c6e4247ffcca827da225a7d24c8136475bb106f56df65cb391a2c413d57d26,True,2003,True,000f000015f41bd2eed1000400c43011,7.7086,none,0,0
arc-71077f8152f8cdfa,mus-179dfb5d2e481125,6794,179dfb5d2e481125a4dc46ce924edbd31a6e2c2364c5fa660e0a92b00a5d9fce,True,2002,True,000f0000151e8d228260000400c43011,7.6810,none,0,0
arc-71077f8152f8cdfa,mus-4f609ff3244e9450,7435,4f609ff3244e94500f5874ae7927c989630dfcc1832f4842e22a4015f75a3b11,True,2002,True,000f000017b1f89d488f000400c43011,7.6586,none,0,0
arc-71077f8152f8cdfa,mus-4ee520004faafb33,21601,4ee520004faafb33d1446a2b322386f7f7493aaa748b8b1b400266adb49125b2,True,2000,True,0001000049a600312661000100000000,3.3409,none,0,0
arc-71077f8152f8cdfa,mus-14816048bc29d651,7024,14816048bc29d65193bec1f1ae1550177b5636a4689453a4f7605d1c9fe4cfbb,True,2003,True,000f000015b20c2a36d2000400c43011,7.7031,none,0,0
arc-71077f8152f8cdfa,mus-bf8a2d7e1feccad7,7552,bf8a2d7e1feccad7356ac1f14a1a65b122d19edc7251eaa6c990e9813fc08442,True,2003,True,000f00001675cbd5145f000400c43011,7.7091,none,0,0
arc-71077f8152f8cdfa,mus-02cf5aedce61bd4e,21809,02cf5aedce61bd4ebfd2bbd573ff430153daded4eed1d047931d7be062c25f0d,True,2000,False,00010000479600312661000100000000,3.3648,none,0,0
arc-71077f8152f8cdfa,mus-15ec9b233136225f,21051,15ec9b233136225f12ae2bc122211338dc5fd3cff24ade15a105663c33b54900,True,2000,False,00010000469600312661000100000000,3.3495,none,0,0
arc-71077f8152f8cdfa,mus-f879c5edd8c4e7e7,20067,f879c5edd8c4e7e705b4b6f7d43d19f262cc94329ad362cfc62c019f557bcf13,True,2000,False,0001000045f600312661000100000000,3.3199,none,0,0
arc-71077f8152f8cdfa,mus-b31070a56377b624,22005,b31070a56377b62496efaf630797dff1acb8e6850a15b8cfdeeb63b79de1fedd,True,2000,False,0001000047f600312661000100000000,3.3616,none,0,0
arc-71077f8152f8cdfa,mus-85205b4af9c9eee8,21561,85205b4af9c9eee8b3fcc8466dd00eb42fcfeba7ec45d5a5e5e3d0c29d971acd,True,2000,False,0001000047b600312661000100000000,3.3605,none,0,0
arc-71077f8152f8cdfa,mus-3501a8bdefb28717,21975,3501a8bdefb287178c54c467f49cc9bb34bc5313187af8e1de2eaa1bdc461499,True,2000,False,00010000467600312661000100000000,3.3393,none,0,0
arc-71077f8152f8cdfa,mus-7f09920de16277b1,20329,7f09920de16277b108eedcb7db9608c1e9d06df6261c7ad630200ee262448f37,True,2000,False,00010000458600312661000100000000,3.3204,none,0,0
arc-71077f8152f8cdfa,mus-4c2ffbaf1f32229c,57589,4c2ffbaf1f32229ce4117993dd288afb51648a8720813a6cbff59d4a1a9535ad,True,2002,True,000f000044f11b3623b1000400c03011,7.6471,none,0,0
arc-71077f8152f8cdfa,mus-e61f7e1b10423f66,21941,e61f7e1b10423f66b7ea959cc68e3ac476dc3109e208347bdc0d8c4515194718,True,2000,False,00010000464600312661000100000000,3.3105,none,0,0
arc-71077f8152f8cdfa,mus-b2d9dcf1ec2d48cb,21893,b2d9dcf1ec2d48cbd74513888a3da1d688c35aabebb4c9ed854ea224d6d3bcea,True,2000,False,0001000047c600312661000100000000,3.3757,none,0,0
arc-71077f8152f8cdfa,mus-8df43d75fab0c654,21137,8df43d75fab0c65479f90de5de01deb4c02944200e1900b64e8a1251790fe863,True,2000,False,00010000458600312661000100000000,3.3097,none,0,0
arc-71077f8152f8cdfa,mus-a2b773298e64f7c0,6793,a2b773298e64f7c0807c4c0429bb477279b96ba74ca6531f324ef5e3b684d94e,True,2002,True,000f0000143bb3006434000400c43011,7.7064,none,0,0
arc-71077f8152f8cdfa,mus-91a68b7f67e10791,21931,91a68b7f67e107915cca982128b80dc08df5495c5f31bdc5f86f6fdc659bfd35,True,2000,True,00010000489600312661000100000000,3.3821,none,0,0
arc-71077f8152f8cdfa,mus-06b43fd49f77c1c6,7261,06b43fd49f77c1c6202cec1b62d41cea5f89ad86fded1b4b5acc33b904903399,True,2003,True,000f00001612829ad5f6000400c43011,7.7012,none,0,0
arc-71077f8152f8cdfa,mus-76f77e0eed85f646,11190,76f77e0eed85f6462d38f096663d9d4581c71b6d0d8fd52bcc44fbdc4f6fe25c,True,2003,True,000f000018c09bca7a6b000400c43011,7.7850,none,0,0
arc-71077f8152f8cdfa,mus-8eb13cc6ed55aabd,7481,8eb13cc6ed55aabdff4ae84d61ffeb3b8ceda73a545100a438994c04eec65877,True,2003,True,000f0000167ed6976ae6000400c43011,7.7118,none,0,0
arc-71077f8152f8cdfa,mus-2830345e776c26ec,7129,2830345e776c26ecc8723c25811217323a330801bf381228a4f40808148f3bc6,True,2002,True,000f00001549703ab025000400c43011,7.7228,none,0,0
arc-71077f8152f8cdfa,mus-23d53e1722e95ca1,7916,23d53e1722e95ca1e37fce361e1712178a11a62aaec3528a6084ce8f7da7c39d,True,2003,True,000f000016168130a282000400c43011,7.7539,none,0,0
arc-71077f8152f8cdfa,mus-349d6da9f63ce02b,7098,349d6da9f63ce02bf86762b7c66e6ef7067cfa3e2bc80df22c4ea871c73aa52d,True,2003,True,000f000015939216aee6000400c43011,7.7161,none,0,0
arc-71077f8152f8cdfa,mus-1c6ebc82db7ec32b,6859,1c6ebc82db7ec32b17c8cbd1ce5ffd4a9dea8c8f72313ae745b854622d60bfc9,True,2003,True,000f0000150a8c6aa12a000400c43011,7.7015,none,0,0
arc-71077f8152f8cdfa,mus-01c845fbcdfc27a4,22620,01c845fbcdfc27a4f61033f66dbd16bf3a72a2bde6ff4cc4dda46733389ebf03,True,97,True,646a206173646b6173646a6c6b6a2061,3.7335,none,0,0
arc-71077f8152f8cdfa,mus-35b764881cf54f67,18677,35b764881cf54f67e2e4dfcd3d1f7071a330fd03e0f7a5afb6314a6b4857eb29,True,97,True,0001000042a600312661000100000000,3.3191,none,0,0
arc-71077f8152f8cdfa,mus-598235678a9ff161,20291,598235678a9ff161642cf4c7e5a4e25f9a6f658e75f99d300d5a0d4c241fb214,True,2000,True,0001000048c600312661000100000000,3.3010,none,0,0
arc-71077f8152f8cdfa,mus-b8ea2439d152f4a8,93345,b8ea2439d152f4a8d1dff4a91c6fae6a06b308c29157c9daf545701b3b31c362,True,2002,True,0f00171101001d55a2ad000462000863,7.5960,none,0,0
arc-71077f8152f8cdfa,mus-ecd2fe88676ee47a,47263,ecd2fe88676ee47aa4d76789152ee779066b9e57f958735923b42d7ce4a61d53,True,97,True,00010000897600312661000100000000,3.2368,none,0,0
arc-71077f8152f8cdfa,mus-302c33d4dffb58dc,59531,302c33d4dffb58dca4858f0e0043dd9537a51d303761dfbc3b9f541cc2756072,True,2003,True,000f0000530e2966bf49000400c03011,7.6683,none,0,0
arc-71077f8152f8cdfa,mus-cf0e36e5f32091eb,47359,cf0e36e5f32091eba84523477006e4fdb9078241ad720b9b5eeefa6edfb99bc2,True,2000,True,00010000870600312661000100000000,3.3840,none,0,0
arc-71077f8152f8cdfa,mus-7591273e1e295e7c,18817,7591273e1e295e7ca54ff276ddce39d903194c14395e0df69223c6d9d9e06c98,True,97,False,0001000042b600312661000100000000,3.3199,none,0,0
arc-71077f8152f8cdfa,mus-baf04c0390a2fd12,112660,baf04c0390a2fd1277f60fc0a571e20138da26948cf83ae88c593b6258c21b60,True,2000,True,0100764101005a006126010000000000,3.7051,none,0,0
arc-71077f8152f8cdfa,mus-c4540bb157662939,19293,c4540bb15766293907308afbb1ded979461eb59419626b37e15a98afbc7fbffa,True,97,True,00010000431600312661000100000000,3.3190,none,0,0
arc-71077f8152f8cdfa,mus-4c13a94a52080dcd,20837,4c13a94a52080dcdce733a0720cb3930b0c6c47f7e538956f55b9e91880a7f32,True,97,True,00010000461600312661000100000000,3.3417,none,0,0
arc-71077f8152f8cdfa,mus-47a19375e0a05fba,54663,47a19375e0a05fba3d9c4fea5166e97028ce5adebbd188f50a3917f8418b086e,True,2002,True,000f0000478a0c6f33e1000400c03011,7.6961,none,0,0
arc-ccfc23dd77e2cef8,mus-89ce3ed8eb27df1c,19391,89ce3ed8eb27df1c2675206f1db5e19bd6ab020de22f7fbab83da00f25414643,True,97,True,00010000431600312661000100000000,3.3189,none,0,0
arc-ccfc23dd77e2cef8,mus-d6ecceec28c25275,7510,d6ecceec28c25275c55f27e1bdbd7224429eddd589dccf5b8f65e2f7a6efb276,True,2005,True,000f000016e1c130d85e000400c43011,7.7082,none,0,0
arc-ccfc23dd77e2cef8,mus-59e2ef2bdc0a9416,3576,59e2ef2bdc0a9416a1cdd0f23cab730c4599f36064576c47055ed3814aa4f57f,True,2004,True,000f00000a589db7d422000400c43061,7.6223,none,0,0
arc-ccfc23dd77e2cef8,mus-c2dc80160698b3ef,3378,c2dc80160698b3ef72bd73972dd7a50ab4f0d7f1ac26520c04fd428917498aac,True,2005,True,000f000009bb25da21b9000400c43061,7.6000,none,0,0
arc-ccfc23dd77e2cef8,mus-86fafceb1ef2ebe2,3218,86fafceb1ef2ebe2ff26f71800a3877eb16e7e22a595a5693e84726cf827393e,True,2007,True,001a000008f7f4212f80789ced5a6b6c,7.9095,big,4,168
arc-ccfc23dd77e2cef8,mus-11b51f94b27cc3d2,3714,11b51f94b27cc3d2d6810e5e1cfb91cebb2af70b818f0a8f51bea2d1d282aa9e,True,2005,True,000f00000a5e55d0b40c000400c43061,7.6195,none,0,0
arc-ccfc23dd77e2cef8,mus-7ff6bcb8b1bd7c75,7877,7ff6bcb8b1bd7c7547b3921affb575f72ebb9ee365e3ded7bbaeac99ae631678,True,2007,True,001a00001786183192fb789ced5d7b70,7.9654,big,4,497
arc-ccfc23dd77e2cef8,mus-6ebf82c156b4068a,7432,6ebf82c156b4068aa6b4c8811ad98ee7411a28ec40391efcc9ffa3f57d310ff2,True,2002,True,000f000015fa0c0b9f98000400c43011,7.7104,none,0,0
arc-ccfc23dd77e2cef8,mus-d8c3fb79994d0615,48379,d8c3fb79994d0615ab362809d51377a4953deccae9d9b708910d4d3607d3ca4e,True,2003,True,000f00005c0ddf5b6ae7000400c43011,7.5776,none,0,0
arc-ccfc23dd77e2cef8,mus-24e8d482ddc433b1,7047,24e8d482ddc433b1dedfca3f346eb6eb47d980c4df915c2285c0cb02f8f6655f,True,2003,True,000f0000156a44af1b9a000400c43011,7.7092,none,0,0
arc-ccfc23dd77e2cef8,mus-fb865fb6ac00dfe4,6958,fb865fb6ac00dfe47d76cd359f642fd5171182e7b2afeac762dedabfcd194c74,True,2003,True,000f0000154e325325fb000400c43011,7.6969,none,0,0
arc-ccfc23dd77e2cef8,mus-0d9fee5e183ee7f9,6942,0d9fee5e183ee7f9e32e47a7d3edc953f67d99a8d82c03fcdb236cc8bc667a85,True,2003,True,000f0000154e5f770242000400c43011,7.6964,none,0,0
arc-ccfc23dd77e2cef8,mus-db63fb8ea470442e,7031,db63fb8ea470442edf0547bce747fc65fc24c9e4d1eb9516a19cf1651f127304,True,2003,True,000f0000152cb62eaa75000400c43011,7.7041,none,0,0
arc-ccfc23dd77e2cef8,mus-911401494ae5298d,6939,911401494ae5298d78723cb95ddbaa587651078f67fff31aa2579059b0e375f4,True,2003,True,000f0000154bcae3ede2000400c43011,7.6925,none,0,0
arc-ccfc23dd77e2cef8,mus-80154697115b9b08,6926,80154697115b9b086f19a6ac43b9f9c9e9faa5227b0e7b441a24abfbe84c90ac,True,2002,True,000f0000151ef59cea1a000400c43011,7.6987,none,0,0
arc-ccfc23dd77e2cef8,mus-a03a5f4f6aacf182,6671,a03a5f4f6aacf182eab067695d55ac2b3d6fef11775337a65e005601a4774cb9,True,2002,True,000f00001425331d2342000400c43011,7.7007,none,0,0
arc-ccfc23dd77e2cef8,mus-66f5aeb0315a8381,6927,66f5aeb0315a838191fefdb7d3dc51161669c2b6362c090e7f383847035b26ef,True,2003,True,000f0000152fcdead9ac000400c43011,7.6987,none,0,0
arc-ccfc23dd77e2cef8,mus-c7e0faa94df7fc67,3294,c7e0faa94df7fc6782953b9a51304b2b46ae50d7f37154dd619c2682ab34fac2,True,2004,True,000f000009b0e7b21967000400c43061,7.5739,none,0,0
arc-ccfc23dd77e2cef8,mus-e09f13d06ff0f25e,62326,e09f13d06ff0f25edd527d1f2d83a0cda3b524068bc0d7142625c8447df97db3,True,2004b,True,000f0000afe2dd400706000400c03011,7.6393,none,0,0
arc-ccfc23dd77e2cef8,mus-d955d380e0816070,53976,d955d380e08160703583c18f6d0466bf41a15f5e64bae1eeb81b69df22bc13dd,True,2007,True,001a00007c115b083f16789cec5d0b9c,7.9451,big,4,0
arc-ccfc23dd77e2cef8,mus-5a6641ad7416ea92,51573,5a6641ad7416ea9231a7133f6c68ceaea86a508b5711b8bc1e647093769719d7,True,2007,True,1a0089740000accb21ce789cec9d077c,7.8969,little,4,1032
arc-ccfc23dd77e2cef8,mus-07e9922dfd8de9db,8005,07e9922dfd8de9db7a05d84c3090818a519f0ba2463dc0fea4d2b8e349816fc8,True,2003,True,000f0000188b74af1277000400c43011,7.7030,none,0,0
arc-ccfc23dd77e2cef8,mus-c24bfbc168830692,69329,c24bfbc168830692bb66cfce9cde1461da6535035cf27c305393ef3f08abe859,True,2003,True,000f0000760450631162000400c03011,7.6801,none,0,0
arc-ccfc23dd77e2cef8,mus-a369ff13b7923d44,68873,a369ff13b7923d44fdaeac50d4740c2896776aa31df1c8d8bd1d97f978c2e008,True,2001,True,000f0000743e87b7ea4c000400c03011,7.6511,none,0,0
arc-ccfc23dd77e2cef8,mus-a369ff13b7923d44,68873,a369ff13b7923d44fdaeac50d4740c2896776aa31df1c8d8bd1d97f978c2e008,True,2001,True,000f0000743e87b7ea4c000400c03011,7.6511,none,0,0
arc-ccfc23dd77e2cef8,mus-b538555731e7e648,68820,b538555731e7e6484823b7db135cafbfa1e58b663810056173134f4367aecb07,True,2001,True,000f000074092e9555a6000400c03011,7.6526,none,0,0
arc-ccfc23dd77e2cef8,mus-386ac60522cf2c79,57933,386ac60522cf2c796517532d2c453c8e1fe6398bf0f890916e4dda459230f4a8,True,2004b,True,000f0000ab884ce4b552000400c43011,7.6359,none,0,0
arc-ccfc23dd77e2cef8,mus-9d3e84ae9fef4203,69395,9d3e84ae9fef42039229c45d0594f4b16f5779a87490f5ad0ea1dd21ce3d02aa,True,2003,True,000f00007646a9cd65aa000400c03011,7.6759,none,0,0
arc-ccfc23dd77e2cef8,mus-b7bd99a606120406,7798,b7bd99a6061204065e4bed38dd8e95814c3d989a756d8186614790fe387547c1,True,2004,True,000f00001866aa847a6a000400c43011,7.6847,none,0,0
arc-ccfc23dd77e2cef8,mus-2cebc1f4ff3f76e7,45164,2cebc1f4ff3f76e7f5df39e7c4d6ec39d6404797055cbaf3c117e97e82e46792,True,2007,True,1a00964b00007e7302f6789ced7d097c,7.9713,little,4,4980
arc-ccfc23dd77e2cef8,mus-2cebc1f4ff3f76e7,45164,2cebc1f4ff3f76e7f5df39e7c4d6ec39d6404797055cbaf3c117e97e82e46792,True,2007,True,1a00964b00007e7302f6789ced7d097c,7.9713,little,4,4980
arc-ccfc23dd77e2cef8,mus-3752b988ba55c481,26284,3752b988ba55c481c885c624ee72dc4997f94d09a11c80de1df45b03aae924ab,True,2000,True,000100005ed600312661000100000000,3.0954,none,0,0
arc-ccfc23dd77e2cef8,mus-4c2fe14dd692de72,7498,4c2fe14dd692de72bff46b34a27b25676d4101abe9632b3089e99ee2c23b95a5,True,2004b,True,000f00001724eb2367fd000400c43011,7.6923,none,0,0
arc-ccfc23dd77e2cef8,mus-8971876eba2eb983,12225,8971876eba2eb9838999660af20c114775092ae408205a96ad8e7d3bec62dfd3,True,2007,True,001a00001d90ee6a1c40789ced5d0b74,7.9375,big,4,745
arc-ccfc23dd77e2cef8,mus-3328146a837dac17,7534,3328146a837dac1776bec308bfe5a41f70ba439165b6de52216afc9f4eaf8be9,True,2007,True,001a000017162a2419aa789ced5d7b74,7.9640,big,4,490
arc-ccfc23dd77e2cef8,mus-3e534597a67ed9c1,182081,3e534597a67ed9c1ac4f72984daee6ad801b31302c653572ac009afe4b85d2c1,True,2004,True,000f00012bfd105ae1e6000400c03011,7.5397,none,0,0
arc-ccfc23dd77e2cef8,mus-40fa91aa964cd9a1,89182,40fa91aa964cd9a191b2c834f8d6114e1291f093dd47419b44f0ed559b17203d,True,2004,True,000f00009b1cd808f444000400c03011,7.5899,none,0,0
arc-ccfc23dd77e2cef8,mus-c431943270ed2d15,20093,c431943270ed2d1511fba82beeee42f8b04fac82ed322ad56dc357b1b7a0ae4e,True,2000,False,0001000045b600312661000100000000,3.3212,none,0,0
arc-ccfc23dd77e2cef8,mus-f780d2453d79d0e1,6977,f780d2453d79d0e19dbc94c8c9cc92c29587d3c4a8478466d2e265c716fc0af0,True,2003,True,000f0000159acda891c4000400c43011,7.6823,none,0,0
arc-ccfc23dd77e2cef8,mus-f1080c13aad8092f,19381,f1080c13aad8092f20fb93ab9a0c12caa7d3787a57d75ab29d6099303ce1d188,True,97,True,0001000042f600312661000100000000,3.3184,none,0,0
arc-ccfc23dd77e2cef8,mus-794e09f86dbd0e76,25009,794e09f86dbd0e76717f2dd4343eca9edd517fbbc4d26d0ab99c292fac920a75,True,2000,False,0001000048d600312661000100000000,3.4141,none,0,0
arc-ccfc23dd77e2cef8,mus-d70a22ab0e8a3e9d,61827,d70a22ab0e8a3e9d8a0257a258c970f2f3fbfa53ba3f1a5eb89263b46f2281d7,True,2004,True,000f000058a8bb9f36c7000400c03011,7.6702,none,0,0
arc-ccfc23dd77e2cef8,mus-71c74ed45f158193,6952,71c74ed45f1581930787fba2122ad5d5162572cf532b5e2bc58c2cd36bf98a49,True,2003,True,000f000015db369b3ed3000400c43011,7.6925,none,0,0
arc-ccfc23dd77e2cef8,mus-876c549180b7b7b1,62443,876c549180b7b7b19163aa117d0847ae6f19adc0e9fa326c01880861d31c1b95,True,2004,True,000f00005b9577b67c51000400c03011,7.6724,none,0,0
arc-ccfc23dd77e2cef8,mus-aa553913b2156c53,21307,aa553913b2156c535fd9482f986f08ca402902f8ca5c278e9a61c513cc076ab4,True,2000,False,00010000495600312661000100000000,3.3523,none,0,0
arc-ccfc23dd77e2cef8,mus-21e22f4f76ea6c8d,20959,21e22f4f76ea6c8d61506c799fa883a45a29631ead619787229dcc7ba28414af,True,2000,True,0001000047b600312661000100000000,3.3250,none,0,0
arc-ccfc23dd77e2cef8,mus-f33e7f20f7dd0d2a,23895,f33e7f20f7dd0d2a77887b26a32b519722dde3312cd16279bf27d83b8e56ca49,True,2000,False,0001000047a600312661000100000000,3.3281,none,0,0
arc-ccfc23dd77e2cef8,mus-d4bb822075c16678,8015,d4bb822075c1667810f0d999a6e7e7486503869d1c10f6644db56a12a3848c97,True,2004b,True,000f00001753d2c57ed4000400c43011,7.7181,none,0,0
arc-ccfc23dd77e2cef8,mus-b549f44a5904134f,64180,b549f44a5904134fdad7f276547530144b2217ab81409068aa3aac856dfb54ad,True,2005,True,0f00f85a000024a391bd000460000863,7.7081,none,0,0
arc-ccfc23dd77e2cef8,mus-5b95aaf5c41195e4,19733,5b95aaf5c41195e4433fffb36c6cb0687beac242113477e076a31c43c88783aa,True,97,True,00010000441600312661000100000000,3.3077,none,0,0
arc-ccfc23dd77e2cef8,mus-bfbfdabc42ac2d94,19909,bfbfdabc42ac2d94bc746ef1d1a993a970052c96250b6292cb2a2ea3e930bb9e,True,2000,False,0001000045b600312661000100000000,3.3204,none,0,0
arc-ccfc23dd77e2cef8,mus-7e7a2e84756b7380,6104,7e7a2e84756b73804d8da951b15bc4b8239fcb17ce5d43c00e8e20b22268c2dd,True,2002,True,000f000013826d31787a000400c43011,7.6389,none,0,0
arc-ccfc23dd77e2cef8,mus-17369c1d72ad3e05,94135,17369c1d72ad3e0529195bdb59d0670fb9f11f12b5b9481aa677aacdfcf56175,True,2000,False,000100008a7600312661000100000000,3.6332,none,0,0
arc-ccfc23dd77e2cef8,mus-17369c1d72ad3e05,94135,17369c1d72ad3e0529195bdb59d0670fb9f11f12b5b9481aa677aacdfcf56175,True,2000,False,000100008a7600312661000100000000,3.6332,none,0,0
arc-ccfc23dd77e2cef8,mus-a7d59b9a3199944e,7988,a7d59b9a3199944ed0385fad3a33859af0f377aa40742945462d15366ec1bdc7,True,2005,True,000f0000175b67aef744000400c43011,7.7186,none,0,0
arc-ccfc23dd77e2cef8,mus-645ac9da0acaf4d7,18879,645ac9da0acaf4d7416d40fa0443496ccfbcbb9e8d1b5c4ea73a7f22919ca070,True,97,True,00010000422600312661000100000000,3.3072,none,0,0
arc-ccfc23dd77e2cef8,mus-f3e9ef8950e4d49e,18793,f3e9ef8950e4d49e487f37e6c2ac755a6396289793c6deecd69eca1b3448bfb0,True,97,True,00010000422600312661000100000000,3.3061,none,0,0
arc-ccfc23dd77e2cef8,mus-d1a90cc453593325,7025,d1a90cc453593325e893e82f18fe1a026ba956011a7255925fca2a3157cd0a34,True,2003,True,000f0000162491454310000400c43011,7.6826,none,0,0
arc-ccfc23dd77e2cef8,mus-2e442c6f7144284d,6970,2e442c6f7144284d0427216a14579fd2e88b8650debd4358e5dedfed17dbef97,True,2003,True,000f000015a4d380eb03000400c43011,7.6852,none,0,0
arc-ccfc23dd77e2cef8,mus-07bb32110967763b,19225,07bb32110967763b6628d9ba21dda9a0aaadc288912bef338f066cda48c1c2d3,True,97,True,0001000043b600312661000100000000,3.3168,none,0,0
arc-ccfc23dd77e2cef8,mus-7a941673c7f1fc38,6903,7a941673c7f1fc38654e743e6b591dd8bdbc0919987229c1eaea1e83c9b9befe,True,2003,True,000f000015aad45768ec000400c43011,7.6877,none,0,0
arc-ccfc23dd77e2cef8,mus-33a317c1d05c20e5,5169,33a317c1d05c20e5a327d1c823b1de2832b25f922db6df0790c188f35fd04e0f,True,2006,True,000f00000c4d920b5a7a0004fef98311,7.5807,none,0,0
arc-ccfc23dd77e2cef8,mus-72553498b152f984,19997,72553498b152f9841b9fdb69c99a15b01c68cf2ef244865c1d3b074162d57a90,True,2000,False,00010000455600312661000100000000,3.3119,none,0,0
arc-ccfc23dd77e2cef8,mus-bae7740587c1f769,6883,bae7740587c1f7692529dc262767ff5e6381edede280136838b220e1d9494314,True,2003,True,000f0000152c8146388f000400c43011,7.6975,none,0,0
arc-ccfc23dd77e2cef8,mus-9ae245d230bc9ff4,6811,9ae245d230bc9ff42a06c35524fed13c7868962b3aeea3eb2d595622cb74dd1f,True,2003,True,000f0000150851643cc0000400c43011,7.6985,none,0,0
arc-ccfc23dd77e2cef8,mus-3a8b724cf3adba80,20149,3a8b724cf3adba8008f41a3e6be0e57cce63100d3cc13a73bf24bcbdec5ac376,True,2000,False,00010000453600312661000100000000,3.3151,none,0,0
arc-ccfc23dd77e2cef8,mus-f231a694f653028f,229487,f231a694f653028f18c301f348d4a56389a092c3a5624e6148bde2d06a53837f,True,2007,True,001a00011c17246b0a22789cec7d777c,7.9543,big,4,0
arc-ccfc23dd77e2cef8,mus-b49abdad295dffbc,4156,b49abdad295dffbc77e4ba45c86bec76be95c1322b1012498dd3b689cb464597,True,2003,True,000f00000d95b7d90081000400c43061,7.5109,none,0,0
